model,scenario,region,variable,unit,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
PD22,pathway,world,Radiative forcing|Aerosols,W/m2,-0.09056279193340497,-0.09190243659790874,-0.0930473981752771,-0.0922676070740741,-0.0919297172864452,-0.09277565810302024,-0.09328380495014235,-0.09509399897268815,-0.09596780224932565,-0.097429244162636,-0.0988660654911097,-0.0990299982867307,-0.10184740624100924,-0.10437440162694242,-0.10723098564861813,-0.10937352864745323,-0.1120924873042187,-0.11491627839051524,-0.1166245782322879,-0.11903362976489118,-0.12309156789991564,-0.12499427257181533,-0.12657862979059187,-0.12811952213747485,-0.12901662861595764,-0.12949139816425498,-0.13104455334473053,-0.1320351445917579,-0.13198294773009955,-0.13198294773009955,-0.11848133487185407,-0.13037516450347825,-0.13587387143204427,-0.14142121749467373,-0.14694666555714603,-0.15236307326526327,-0.156008597710066,-0.15919494318182964,-0.16164209396599843,-0.16233262787406932,-0.16020697504722442,-0.15466838247338832,-0.14340287987430453,-0.12404076949271418,-0.09396614060147199,-0.051214787365791506,-0.004976499016615652,0.03786234812944879,0.07112061794854697,0.08673300145916733,0.09324680755007485,0.09780863019175154,0.1010509346742187,0.10374499949952994,0.10573865487615637,0.10717282011082456,0.10820669223712281,0.10895647407041387,0.10952658422915507,0.10994319675872492,0.1102643245889799
PD22,pathway,world,Radiative forcing|Black carbon on snow,W/m2,0.02737183532453681,0.02735366306107033,0.026886816814854515,0.02707218451016492,0.027593885777641436,0.028525746048174098,0.02841177132082766,0.02838228353907354,0.027062906794242704,0.026583841394737122,0.026123781817091633,0.026458084650777293,0.026738356568789586,0.027397367055572587,0.028379676139336986,0.028916631159257248,0.029177878532013386,0.029616527665819153,0.029896661156381663,0.030088250524486097,0.030517457502916505,0.03039502423919391,0.030470844060623132,0.030090164736264986,0.029477322518504327,0.028622052727253273,0.02809415848664131,0.02804765257159803,0.027845137888496914,0.027845137888496914,0.026417966248758636,0.02797633863880059,0.028703777088101325,0.029440259745317502,0.030177304651506955,0.03090397953053875,0.03136500676308456,0.03177707487917739,0.032102737519977304,0.03221184164906236,0.03196960859735895,0.03130137640923605,0.029888107948891122,0.02742827716435467,0.023561632779350836,0.018010055450512565,0.012309157597229052,0.007341210790077373,0.003804041699572525,0.0022831220166871654,0.0016435525159199267,0.0011890989947346737,0.0008764959452896434,0.0006184864896687191,0.00042999446901401713,0.00029723054860610694,0.0002032035610204222,0.0001360673373937776,8.524898703964536e-05,4.754276527844748e-05,1.8940129054174792e-05
PD22,pathway,world,Radiative forcing|Land use change,W/m2,-3.874040233256856e-07,-7.802364523997945e-07,-1.178497287222327e-06,-1.5776146044103883e-06,-1.976841834717965e-06,-2.3764471627695646e-06,-2.7637862649088925e-06,-3.206784028401325e-06,-3.6050935600408866e-06,-3.995629016535307e-06,-4.381950357097525e-06,-4.721309064150091e-06,-5.090839600889549e-06,-5.438678216237513e-06,-5.808596894041685e-06,-6.162161097926887e-06,-6.539630867467178e-06,-6.882997383548746e-06,-7.225829098363599e-06,-7.593181874785039e-06,-7.937394296537744e-06,-8.260041351220808e-06,-8.58365782647512e-06,-8.905893862296638e-06,-9.249524733388589e-06,-9.595053666725781e-06,-9.881587979570564e-06,-1.016544014314567e-05,-1.0461074086341229e-05,-1.0770265742919718e-05,-1.107945739949821e-05,-1.0305312518814188e-05,-9.654122779673734e-06,-8.993586853919327e-06,-8.323192005702456e-06,-7.642397300441626e-06,-6.950632015978359e-06,-6.247294092737089e-06,-5.531750275001237e-06,-4.803334367130761e-06,-4.061348992466971e-06,-3.305063437061799e-06,-2.533717540647658e-06,-1.746529030968801e-06,-9.427049726726766e-07,-1.2145138179201368e-07,7.180077025714932e-07,1.5764028721822363e-06,2.454384098036212e-06,3.3524678983893877e-06,4.270985873094159e-06,5.210011249392007e-06,6.169287584959843e-06,7.148118145924542e-06,8.145382644232102e-06,9.159524797629075e-06,1.0188559683952827e-05,1.1230212750325065e-05,1.2282042398843353e-05,1.3342181322234981e-05,1.44082788318698e-05
PD22,pathway,world,Radiative forcing|Volcanic,W/m2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
PD22,pathway,world,Radiative forcing|Solar,W/m2,0.0,0.0005195839500354336,0.0008878852184023752,0.0009976687691905391,0.0008169698930104421,0.0003984010898462414,-0.0001361666490962464,-0.0006310879443260528,-0.0009422609221188204,-0.000979084087682323,-0.000730835964278124,-0.0002697967711570252,0.00026979677115702397,0.0007308359642781242,0.0009790840876823228,0.0009422609221188206,0.0006310879443260532,0.00013616664909624557,-0.0003984010898462406,-0.0008169698930104414,-0.0009976687691905393,-0.0008878852184023752,-0.0005195839500354353,-4.898587196589413e-19,0.0005195839500354329,0.0008878852184023755,0.0009976687691905391,0.0008169698930104429,0.00039840108984624145,-0.00013616664909624638,-0.0006310879443260525,-0.0009422609221188197,-0.000979084087682323,-0.0007308359642781237,-0.0002697967711570223,0.0002697967711570243,0.0007308359642781227,0.0009790840876823228,0.0009422609221188213,0.0006310879443260536,0.00013616664909624608,-0.0003984010898462401,-0.000816969893010442,-0.0009976687691905391,-0.0008878852184023772,-0.0005195839500354327,-9.797174393178825e-19,0.000519583950035434,0.0008878852184023746,0.0009976687691905396,0.0008169698930104412,0.0003984010898462419,-0.00013616664909624765,-0.0006310879443260522,-0.0009422609221188196,-0.0009790840876823224,-0.000730835964278124,-0.0002697967711570262,0.00026979677115702386,0.0007308359642781224,0.0009790840876823226
PD22,baseline,world,Radiative forcing|CO2,W/m2,1.5647525864365817e-05,2.702375574726878e-05,3.690717393856376e-05,4.602812052676446e-05,5.471165262536414e-05,6.310841297078752e-05,7.110936236727018e-05,7.938108652929507e-05,8.68543862262818e-05,9.414755687930018e-05,0.00010139272335350704,0.00010800695097108276,0.00011488291505207447,0.0001217595803978813,0.00012907881839763585,0.00013631687336181398,0.00014383708368044464,0.00015115356279552872,0.00015832397858795772,0.00016529543045615784,0.00017255886632897967,0.00017958234195607808,0.00018651331500020056,0.00019355390083935765,0.00020060036466828726,0.00020750874638006902,0.00021380848807800492,0.00022019192563556996,0.00022682077107814887,0.00023336832683985162,0.00023891980332441654,0.0002449151045714636,0.0002511362618602494,0.00025751878051318505,0.00026403690344025,0.00027067615439680857,0.0002772661669175002,0.00028384009996459454,0.0002904061841379717,0.00029696605483574,0.0003035195457654442,0.0003100873689867637,0.00031666292216721694,0.00032324320782351753,0.0003298262986478243,0.0003364106356677812,0.0003429974541467448,0.0003495846793640705,0.00035617064644361896,0.000362753745956227,0.0003693322616098267,0.00037591185344974657,0.0003824886544797025,0.0003890604290095356,0.0003956255413306029,0.00040218267103014666,0.0004087190655111628,0.000415237180784128,0.00042173748894337254,0.0004282194999116437,0.00043468288241806736
PD22,baseline,world,Radiative forcing|CH4,W/m2,0.0,0.02650813871528471,0.05087131521705041,0.07261594598844662,0.0918508422803609,0.10917800967416363,0.12520108760707804,0.14102323065735314,0.15524129752281046,0.1662275296032026,0.17500071017234478,0.18227097500270034,0.18916465932545892,0.19668119405439172,0.20557440000880464,0.2150598279252029,0.22453187901611493,0.23355844616882654,0.24139971298043003,0.24872071012508962,0.255857680900837,0.2631334912411826,0.270481500772078,0.2773061666471478,0.28379952726442526,0.2901866969472478,0.2952959173647419,0.29930425055084203,0.3033767336702252,0.3076912463111681,0.31041407572920127,0.3120965621034153,0.314786179771513,0.31821108709963714,0.32227774032926043,0.32690155928782283,0.33181344852741207,0.3367769210996041,0.34177635529822187,0.3467978652925802,0.35182911943737016,0.35696004599605813,0.3622682899314728,0.36772040077408447,0.373286569046114,0.37894026417303617,0.3847070957057001,0.39060885473066953,0.39661514846288676,0.40269897358278534,0.4088363710308413,0.4150105861402173,0.42120671564254863,0.42740708005987627,0.43359607217418955,0.4397599353363543,0.44588880975994793,0.4519740095931469,0.45800566870480597,0.463975147235515,0.4698749464322304
PD22,baseline,world,Radiative forcing|N2O,W/m2,0.0,-0.0076509326906981645,-0.01525831582326985,-0.022823864795916405,-0.03034932339514924,-0.03783582401382149,-0.04528394785522763,-0.05269280024672014,-0.06006544329460474,-0.0674070239872609,-0.07471763875879286,-0.08199717189044932,-0.0892434404810406,-0.09645347431948564,-0.10362410219034854,-0.11075739248029189,-0.11785552625608081,-0.12492058941385646,-0.13195666331960978,-0.13896147959404145,-0.14593378585614392,-0.15287201882092682,-0.15977657692987313,-0.1666512683518781,-0.1734954087629466,-0.18030786128143542,-0.18709725623839696,-0.1938635052050626,-0.20059865240655247,-0.2073013422538125,-0.21398673764461343,-0.2206515558570229,-0.2272786524962013,-0.2338698030787928,-0.24042539379958625,-0.24694581890082223,-0.25343340658216407,-0.2598904593860189,-0.2663172172123441,-0.27271391873570566,-0.2790808010235174,-0.28541694025906783,-0.2917214484408675,-0.29799468554630504,-0.3042370050180139,-0.3104487534438872,-0.31662962962782043,-0.32277934982739453,-0.32889831358638494,-0.3349869097283278,-0.34104551651112613,-0.34707443644067787,-0.35307396502761595,-0.35904445868871554,-0.3649862639076148,-0.37089971760411933,-0.3767851110443279,-0.382642728669272,-0.3884728860401908,-0.3942758903708245,-0.40005204004041073
PD22,baseline,world,Radiative forcing|All other well-mixed GHGs,W/m2,0.0,-0.003501437484674165,-0.004786541813743024,-0.005258473038395646,-0.005431876396056347,-0.0054956356369037195,-0.005519110100973816,-0.005527779246394469,-0.005531006008437355,-0.005532231829126914,-0.005532721887592381,-0.0055329413719327515,-0.005533061345007634,-0.005533144717181217,-0.005533214626064421,-0.005533279581872871,-0.005533342715186153,-0.005533405177459728,-0.005533467392054257,-0.0055335295147197275,-0.0055335916026282295,-0.005533653676854266,-0.005533715745184453,-0.005533777810482393,-0.005533839873770557,-0.005533901935531164,-0.0055339639959351115,-0.005534026054926843,-0.0055340881125277,-0.005534150168898921,-0.00553421222432878,-0.005534274278755562,-0.005534336331983746,-0.00553439838401028,-0.005534460434831688,-0.005534522484445086,-0.0055345845328737715,-0.005534646580139448,-0.005534708626236621,-0.005534770671160413,-0.00553483271490647,-0.005534894757453409,-0.005534956798781676,-0.0055350188388908405,-0.005535080877780522,-0.005535142915450374,-0.0055352049518945495,-0.005535266987107664,-0.005535329021090297,-0.005535391053842985,-0.005535453085366235,-0.005535515115659385,-0.005535577144721826,-0.005535639172554123,-0.0055357011991568,-0.005535763224530353,-0.0055358252486782,-0.005535887271603491,-0.005535949293306182,-0.005536011313786261,-0.00553607333304374
PD22,baseline,world,Radiative forcing|Tropospheric O3,W/m2,0.05846791038026262,0.06530569170426448,0.07037255592289315,0.07539384385270255,0.07901332057109739,0.08393237344768416,0.08637690760719634,0.09045716839140794,0.0929183750193813,0.094028658730118,0.09656964686220121,0.09755287650314254,0.09841403626239685,0.10109777227366347,0.10489834043776591,0.10822050544880558,0.11094563813838966,0.1130228255846877,0.1143256692221793,0.11525846750474952,0.11828794654553132,0.12088135615576753,0.12373583723765079,0.12558988582295422,0.12656645620931073,0.12704247154093037,0.12684668391889492,0.12746355453837754,0.12798919757464886,0.12928974106871519,0.12722727678842366,0.13147305602055356,0.1341982904565746,0.13713042720730578,0.14023577678586835,0.14348553122844182,0.14607744609949477,0.14866457891895468,0.15124400944481467,0.15381323756183587,0.15636985171037365,0.15945913040892445,0.1625845839280137,0.16573472755896568,0.1688991640687617,0.1720686858188638,0.17539102581681495,0.17873167566765563,0.1820815645148296,0.1854331972344327,0.18878025146095098,0.19217998694845198,0.1955670096408387,0.1989356718407136,0.2022804474048581,0.2055960045178406,0.2088789805464759,0.2121250454866314,0.21533047629053217,0.21849247223852955,0.22160908351263464
PD22,baseline,world,Radiative forcing|Stratospheric O3,W/m2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
PD22,baseline,world,Radiative forcing|Stratospheric water vapour from CH4 oxidation,W/m2,0.0,0.003180976645834165,0.006104557826046049,0.008713913518613593,0.011022101073643308,0.013101361160899636,0.015024130512849364,0.016922787678882376,0.018628955702737256,0.01994730355238431,0.021000085220681374,0.02187251700032404,0.02269975911905507,0.023601743286527005,0.024668928001056557,0.025807179351024348,0.026943825481933793,0.028027013540259185,0.028967965557651604,0.02984648521501075,0.030702921708100437,0.031576018948941915,0.03245778009264936,0.033276739997657734,0.03405594327173103,0.034822403633669737,0.03543551008376903,0.03591651006610104,0.036405208040427024,0.03692294955734017,0.03724968908750415,0.03745158745240983,0.03777434157258156,0.038185330451956455,0.03867332883951125,0.03922818711453874,0.039817613823289445,0.04041323053195249,0.041013162635786624,0.041615743835109624,0.04221949433248442,0.04283520551952697,0.04347219479177673,0.04412644809289013,0.04479438828553368,0.04547283170076434,0.04616485148468401,0.04687306256768034,0.04759381781554641,0.04832387682993424,0.04906036452370095,0.049801270336826076,0.05054480587710584,0.05128884960718515,0.05203152866090274,0.052771192240362516,0.05350665717119375,0.05423688115117762,0.05496068024457671,0.055677017668261795,0.056384993571867645
PD22,baseline,world,Radiative forcing|Contrails,W/m2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,world,Radiative forcing|Aerosols,W/m2,-0.09056279193340497,-0.09190243659790874,-0.0930473981752771,-0.0922676070740741,-0.0919297172864452,-0.09277565810302024,-0.09328380495014235,-0.09509399897268815,-0.09596780224932565,-0.097429244162636,-0.0988660654911097,-0.0990299982867307,-0.10184740624100924,-0.10437440162694242,-0.10723098564861813,-0.10937352864745323,-0.1120924873042187,-0.11491627839051524,-0.1166245782322879,-0.11903362976489118,-0.12309156789991564,-0.12499427257181533,-0.12657862979059187,-0.12811952213747485,-0.12901662861595764,-0.12949139816425498,-0.13104455334473053,-0.1320351445917579,-0.13198294773009955,-0.13198294773009955,-0.12162326425882647,-0.13598271499374032,-0.14273736755468902,-0.14936184022050952,-0.15585801156711088,-0.16222769320302022,-0.1664783254074739,-0.17064512688104094,-0.1747288725854645,-0.17873031415911528,-0.18265018062416893,-0.18806702830363609,-0.19337411673517804,-0.19857267323453268,-0.20366388424197496,-0.20864889678312237,-0.21381666753479767,-0.21887460201853517,-0.22382386249360192,-0.22866557210423885,-0.23340081624111406,-0.23844976179646588,-0.24338592172981835,-0.2482104473820841,-0.2529244504934408,-0.2575290045662662,-0.2620811185925853,-0.2665242879689656,-0.2708595277602621,-0.27508781773550206,-0.2792101035131244
PD22,baseline,world,Radiative forcing|Black carbon on snow,W/m2,0.02737183532453681,0.02735366306107033,0.026886816814854515,0.02707218451016492,0.027593885777641436,0.028525746048174098,0.02841177132082766,0.02838228353907354,0.027062906794242704,0.026583841394737122,0.026123781817091633,0.026458084650777293,0.026738356568789586,0.027397367055572587,0.028379676139336986,0.028916631159257248,0.029177878532013386,0.029616527665819153,0.029896661156381663,0.030088250524486097,0.030517457502916505,0.03039502423919391,0.030470844060623132,0.030090164736264986,0.029477322518504327,0.028622052727253273,0.02809415848664131,0.02804765257159803,0.027845137888496914,0.027845137888496914,0.026769309261939208,0.028651934845010708,0.029538143808048343,0.03041178435395442,0.03127285648272911,0.03212136019437227,0.032646120676231856,0.03316210755574832,0.03366932083292182,0.03416776050775232,0.034657426580239695,0.035349681612855385,0.03603050439454347,0.036699894925303955,0.03735785320513692,0.0380043792340423,0.03869817934667814,0.03937978478845575,0.040049195559375236,0.040706411659436455,0.041351433088639526,0.0420316609397792,0.04269905786378151,0.04335362386064644,0.043995358930374207,0.04462426307296449,0.04524260037457225,0.04584807530340164,0.04644068785945267,0.04702043804272533,0.047587325853219606
PD22,baseline,world,Radiative forcing|Land use change,W/m2,-3.874040233256856e-07,-7.802364523997945e-07,-1.178497287222327e-06,-1.5776146044103883e-06,-1.976841834717965e-06,-2.3764471627695646e-06,-2.7637862649088925e-06,-3.206784028401325e-06,-3.6050935600408866e-06,-3.995629016535307e-06,-4.381950357097525e-06,-4.721309064150091e-06,-5.090839600889549e-06,-5.438678216237513e-06,-5.808596894041685e-06,-6.162161097926887e-06,-6.539630867467178e-06,-6.882997383548746e-06,-7.225829098363599e-06,-7.593181874785039e-06,-7.937394296537744e-06,-8.260041351220808e-06,-8.58365782647512e-06,-8.905893862296638e-06,-9.249524733388589e-06,-9.595053666725781e-06,-9.881587979570564e-06,-1.016544014314567e-05,-1.0461074086341229e-05,-1.0770265742919718e-05,-1.107945739949821e-05,-1.1391222636364678e-05,-1.1705515281231345e-05,-1.202228597129746e-05,-1.2341481851631674e-05,-1.2663046337396934e-05,-1.2986918593163604e-05,-1.3313032912925484e-05,-1.3641319465068706e-05,-1.3971702901040951e-05,-1.4304103551737393e-05,-1.4638433714810713e-05,-1.4974598433773836e-05,-1.531249544701804e-05,-1.5652015964403433e-05,-1.59930442981152e-05,-1.6335457664434625e-05,-1.667912521190907e-05,-1.702390839145948e-05,-1.7369663445930544e-05,-1.7716233987899817e-05,-1.8063455157793078e-05,-1.841115336675523e-05,-1.8759193350520576e-05,-1.910746602886095e-05,-1.945588058758418e-05,-1.98043912652878e-05,-2.0152979547925035e-05,-2.0501625082280993e-05,-2.085026103347446e-05,-2.1198865795250258e-05
PD22,baseline,world,Radiative forcing|Volcanic,W/m2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
PD22,baseline,world,Radiative forcing|Solar,W/m2,0.0,0.0005195839500354336,0.0008878852184023752,0.0009976687691905391,0.0008169698930104421,0.0003984010898462414,-0.0001361666490962464,-0.0006310879443260528,-0.0009422609221188204,-0.000979084087682323,-0.000730835964278124,-0.0002697967711570252,0.00026979677115702397,0.0007308359642781242,0.0009790840876823228,0.0009422609221188206,0.0006310879443260532,0.00013616664909624557,-0.0003984010898462406,-0.0008169698930104414,-0.0009976687691905393,-0.0008878852184023752,-0.0005195839500354353,-4.898587196589413e-19,0.0005195839500354329,0.0008878852184023755,0.0009976687691905391,0.0008169698930104429,0.00039840108984624145,-0.00013616664909624638,-0.0006310879443260525,-0.0009422609221188197,-0.000979084087682323,-0.0007308359642781237,-0.0002697967711570223,0.0002697967711570243,0.0007308359642781227,0.0009790840876823228,0.0009422609221188213,0.0006310879443260536,0.00013616664909624608,-0.0003984010898462401,-0.000816969893010442,-0.0009976687691905391,-0.0008878852184023772,-0.0005195839500354327,-9.797174393178825e-19,0.000519583950035434,0.0008878852184023746,0.0009976687691905396,0.0008169698930104412,0.0003984010898462419,-0.00013616664909624765,-0.0006310879443260522,-0.0009422609221188196,-0.0009790840876823224,-0.000730835964278124,-0.0002697967711570262,0.00026979677115702386,0.0007308359642781224,0.0009790840876823226
PD22,pathway,world,Temperature change|Temperature change,F,-0.0004793860310189157,0.006370486229639572,0.013686910259369328,0.021510692008382244,0.029412898336640837,0.037302364118361325,0.04457402135172033,0.05140604421653238,0.05734255921067958,0.0623317801976648,0.06652063911914356,0.07014247085065328,0.07302677354717946,0.07568633113945684,0.0784536209950713,0.08124512337182457,0.0838531216800514,0.08623947389666307,0.08831951209867565,0.08999936472637474,0.09147625800396844,0.09284343678961592,0.09426491336012668,0.09548239145329696,0.09642488702795554,0.09705691382593386,0.09722444044390537,0.09714590034487026,0.09690501664492598,0.09667329374016267,0.09670942905542708,0.09592603424727103,0.09485223460956654,0.0936666882155582,0.09249607390516568,0.09142111382163924,0.09047822033710481,0.08963721386351896,0.0888568780495127,0.08810696991573067,0.08735571675454984,0.0865427693793735,0.08559044472245658,0.08435531984440353,0.08255477117817325,0.0796986928031008,0.0753847136078348,0.06932840796448625,0.06148875225577564,0.051639141518658976,0.039974716190703634,0.02703044517595673,0.013274670610884415,-0.0008850740143674946,-0.015115409690060892,-0.02924576874105689,-0.04307327701320374,-0.0564541682971966,-0.06929770965356223,-0.08155993269691701,-0.0932288834277723
PD22,baseline,world,Temperature change|Temperature change,F,-0.000479386029314985,0.00637048623395613,0.013686910266614994,0.021510692018455953,0.02941289834917807,0.037302364133160335,0.04457402136863902,0.051406044235459095,0.057342559231522976,0.0623317802201836,0.06652063914318622,0.07014247087611225,0.0730267735739737,0.07568633116752424,0.07845362102436387,0.0812451234023046,0.08385312171168915,0.08623947392943457,0.08831951213256124,0.08999936476135795,0.09147625804003506,0.09284343682675342,0.09426491339832375,0.09548239149254326,0.09642488706824122,0.09705691386724961,0.09722444048624201,0.09714590038821865,0.0969050166895994,0.09667329378548203,0.09663306193581436,0.09579289317766872,0.09473340518478163,0.09363108969555096,0.09260538588586427,0.09172671359703362,0.09103205534082803,0.09047470891168263,0.09000957935020146,0.08960053220444318,0.08922584974116504,0.08885460053958714,0.08852689224314533,0.08828074437012433,0.08814676361201791,0.08814253862632113,0.08827806317040117,0.08854799305428394,0.08893048348207144,0.08939518049359818,0.08991225190585388,0.09044134210433391,0.09097986789155933,0.09153745265832991,0.09213250277901229,0.09278570846663489,0.09350846718097085,0.09430643576493156,0.0951705032177407,0.0960780842708574,0.09699825255791472
